1-271|1.0|Direwood Beastcaller
5-90|1.0|Kosul Elite
2-48|1.0|Evelina, Valley Searcher
1-480|1.0|Vault of the Praxis
3-158|1.0|Snow Pelting
5-85|1.0|Golem Press
5-218|1.0|Burn Them All
5-145|1.0|Shaluuk Captain
1-373|1.0|Spell Swipe
6-206|1.0|Dizo's Racket
5-98|1.0|Imperial Loyalist
1-54|1.0|Worldpyre Phoenix
4-80|1.0|Insatiable Serasaur
4-106|1.0|Barricade
5-32|1.0|Phoenix Hammer
6-142|1.0|Spy Glass
6-85|1.0|Locust Hatcher
5-25|1.0|Shingane Firebrand
3-140|1.0|Challenge by Law
3-56|1.0|Hesitate
6-235|1.0|Blight Pass Smuggler
5-105|1.0|Crownwatch Captain
6-233|1.0|Rime Conclave Smuggler
1-188|1.0|Trail Stories
5-221|1.0|Ebon Dune Smuggler
4-278|1.0|Momentum Builder
4-10|1.0|Flamebelcher
6-223|1.0|Vara's Sanctum
3-191|1.0|Unchecked Rage
3-126|1.0|Caltrops
1-149|1.0|Order of the Spire
5-19|1.0|Shiftstone Processor
5-118|1.0|Stormtamer Operative
5-9|1.0|Notorious Scoundrel
4-25|1.0|Rika, Desert Navigator
1-181|1.0|Valkyrie Wings
1-202|1.0|Whispering Wind
4-173|1.0|Temple Shihan
2-49|1.0|Shepherd's Horn
5-136|1.0|Rejection
4-277|1.0|Mask Maker
5-50|1.0|Vapor Hut
4-204|1.0|Fenris Nightshade
6-123|1.0|Reinforcements
5-29|1.0|Ashen Snakepit
6-92|1.0|Embargo Officer
4-140|1.0|Ironfist Archon
3-189|1.0|Lida, Most Skilled
1-118|1.0|Predatory Carnosaur
6-38|1.0|Waystone Elemental
6-202|1.0|Livia, Hexweaver
2-85|1.0|Shard of the Spire
2-40|1.0|Forgotten Find
1-336|1.0|Vodakhan's Staff
4-56|1.0|Randori
2-225|1.0|Champion of Order
4-166|1.0|Aerial Battle
5-95|1.0|Avigraft
1-155|1.0|Hooru Envoy
6-220|1.0|Hostile Takeover
1-306|1.0|Azindel's Gift
4-60|1.0|Amaran Armadillo
1-168|1.0|Copperhall Blessing
6-6|1.0|Stonehewer
2-181|1.0|Shatterglass Mage
5-55|1.0|Unraveling Fanatic
1-138|1.0|Tinker Overseer
4-262|1.0|Ancient of the Ice Caves
6-62|1.0|Death Pit
1-45|1.0|Infernus
6-165|1.0|Bam, Sneakeepeekee
6-35|1.0|Eclipse Dragon
5-180|1.0|Auric Captain
1-295|1.0|Ashara, the Deadshot
3-88|1.0|Invoke the Waystones
1-6|1.0|Light the Fuse
5-224|1.0|Xenan Temple
5-101|1.0|Xulta Foil
4-269|1.0|Unraveler of Destinies
1-348|1.0|A New Tomorrow
4-42|1.0|Birthright
6-131|1.0|Nikos, the Unifier
4-15|1.0|Scale Seeker
6-144|1.0|Vargo's Pelt
1-119|1.0|Ancient Terrazon
5-144|1.0|Snowsculptor
5-89|1.0|Kemmo, Ijin's Apprentice
4-260|1.0|Crill, Merciless Pillager
1-51|1.0|Shogun of the Wastes
5-182|1.0|Dizo's Office
4-143|1.0|Unbreakable Alliance
6-43|1.0|Brenn, Arch-Magister
5-230|1.0|Quinn, Lone Wanderer
1-177|1.0|Plated Demolisher
4-184|1.0|Sack the City
3-149|1.0|Minsod, the Peerless
4-79|1.0|Gnash, Pridemaster
4-228|1.0|Lethrai Provocateur
5-213|1.0|Regent's Tomb
5-72|1.0|Ravid, Insect Master
2-154|1.0|Means to an End
5-21|1.0|Bladerang
2-34|1.0|Sindok, Rage Incarnate
1-305|1.0|Venomspine Hydra
3-148|1.0|Last Stand at the Gate
4-91|1.0|End of Days
6-174|1.0|Mass Polymorph
3-31|1.0|Kyojun, Grand Shugo
6-89|1.0|Lumen Colossus
6-49|1.0|Ghar, Master Sandmage
1-308|1.0|Touch of the Umbren
1-164|1.0|Treasury Gate
4-191|1.0|Kenna, Shaman of the Scale
5-186|1.0|Darya, Warrior Poet
3-80|1.0|Lumen Reclaimer
4-223|1.0|Wingbrewer
5-240|1.0|Brel, Solist Apostate
2-253|1.0|Spirit of Resistance
4-240|1.0|Umbren Occluder
6-39|1.0|Blademaster Daimyo
6-68|1.0|Perilous Research
2-164|1.0|Obrak, the Feaster
6-207|1.0|Heartstopper
3-5|1.0|Kennelmaster
4-229|1.0|Mazag, the Waking Terror
2-230|1.0|Aid of the Hooru
4-144|1.0|Sigvard, the Last Bastion
5-200|1.0|Ijin's Workshop
6-59|1.0|Wurm Bait
1-400|1.0|Voprex, the Great Ruin
3-196|1.0|Jotun Birth Song
5-56|1.0|The Praxis Arcanum
5-235|1.0|Talir's Unwinding
1-380|1.0|Feln Cauldron
5-133|1.0|Clutch of Talons
3-143|1.0|Regent's Blade
5-164|1.0|Tavia, Lethrai Raidleader
1-185|1.0|Rolant, the Iron Fist
5-195|1.0|Syl, Hand of the Cabal
1-59|1.0|Claw of the First Dragon
3-278|1.0|Curiox, Insatiable Seeker
6-218|1.0|Unspeakable Torment
4-181|1.0|Big Brother
1-326|1.0|Ijin, Imperial Armorer
6-117|1.0|Copperhall Chancellor
2-197|1.0|Knucklebones
3-48|1.0|Rock Carapace
6-168|1.0|Innate Conviction
5-203|1.0|Torgov's Trading Post
4-58|1.0|Time Flies
5-124|1.0|Snowdrift Delver
2-119|1.0|Mind Link
1-307|1.0|Vara, Fate-Touched
2-67|1.0|Rhinarc Huntpack
3-43|1.0|Sky Terror
1-61|1.0|Kaleb, Uncrowned Prince
5-63|1.0|Thrashing Dune Wurm
1-124|1.0|Talir, Who Sees Beyond
6-29|1.0|Kaleb's Persuader
5-20|1.0|Flamebrewer
6-103|1.0|Siraf, Grand Strategist
3-243|1.0|Solitude
6-162|1.0|Thudrock's Masterwork
5-109|1.0|Reyna, the Unwavering
3-52|1.0|Azurite Prixis
6-169|1.0|Lethrai Soothsayer
6-57|1.0|Glimpse the Possibilities
1-246|1.0|Rimescale Draconus
3-138|1.0|Hammer of Authority
6-134|1.0|Xulta Loyalist
5-111|1.0|Savior of the Meek
3-248|1.0|Nametaker
5-190|1.0|Aniyah, Arctic Sheriff
6-113|1.0|Righteous Intent
3-93|1.0|Talir, Unbound
4-222|1.0|Void Drummer
3-113|1.0|Tax Collector
5-193|1.0|Zende, the Heart-Binder
5-189|1.0|Serene Meditant
1-123|1.0|Marisen, the Eldest
1-47|1.0|Soulfire Drake
3-265|1.0|Crownwatch Traitor
6-203|1.0|Sinister Design
1-366|1.0|Curiox, the Collector
2-38|1.0|Wandering Wisp
2-127|1.0|Pearlescent Drake
1-245|1.0|Eilyn, Queen of the Wilds
6-159|1.0|Larai, the Appraiser
1-233|1.0|Magus of the Mist
6-33|1.0|Raging Firemaw
3-244|1.0|Zelia, the Vain
5-250|1.0|Grinva, Breaker of Will
6-204|1.0|Vishni, Lethrai Highblood
4-168|1.0|Horde Plunderer
2-30|1.0|Bad News
