1-510|Morningstar|Uncommon|Weapon|4|{F}|True|False|False|False|False|images/set1/Morningstar.png|1
1-511|Wump, Party Starter|Promo|Unit|3|{P}{P}|False|False|False|True|False|images/set1/Wump,_Party_Starter.png|1
1-512|Fevered Scout|Uncommon|Unit|3|{F}|True|False|False|False|False|images/set1/Fevered_Scout.png|1
1-513|Find the Way|Uncommon|Spell|2|{T}|False|True|False|False|False|images/set1/Find_the_Way.png|1
1-514|Throne Warden|Uncommon|Unit|5|{J}{J}|False|False|True|False|False|images/set1/Throne_Warden.png|1
1-516|Xenan Cultist|Uncommon|Unit|3|{S}{S}|False|False|False|False|True|images/set1/Xenan_Cultist.png|1
1-517|Borderlands Waykeeper|Uncommon|Unit|2|{P}|False|False|False|True|False|images/set1/Borderlands_Waykeeper.png|1
1-518|Azindel, the Wayfinder|Promo|Unit|4|{T}{T}{S}{S}|False|True|False|False|True|images/set1/Azindel,_the_Wayfinder.png|1
1-519|Rilgon, Hooru Operative|Promo|Unit|4|{J}{J}{P}{P}|False|False|True|True|False|images/set1/Rilgon,_Hooru_Operative.png|1
1-520|Arcanum Monitor|Promo|Unit|5|{F}{F}{T}{T}|True|True|False|False|False|images/set1/Arcanum_Monitor.png|1
1-521|Oathbreaker|Promo|Unit|5|{J}{J}{S}{S}|False|False|True|False|True|images/set1/Oathbreaker.png|1
1-522|Alpine Tracker|Promo|Unit|4|{F}{F}{P}{P}|True|False|False|True|False|images/set1/Alpine_Tracker.png|1
2-Hellhound|Hellhound|None|Unit|2||False|False|False|False|False|images/set2/Hellhound.png|1
2-Minotaur|Minotaur|None|Unit|2|{J}|False|False|True|False|False|images/set2/Minotaur.png|1
2-Urska, the Bear|Urska, the Bear|None|Unit|6|{P}{P}|False|False|False|True|False|images/set2/Urska,_the_Bear.png|1
2-Restless Radiant|Restless Radiant|None|Unit|3|{T}{S}|False|True|False|False|True|images/set2/Restless_Radiant.png|1
2-Animated Sentinel|Animated Sentinel|None|Unit|0||False|False|False|False|False|images/set2/Animated_Sentinel.png|1
2-Explorer|Explorer|None|Unit|1||False|False|False|False|False|images/set2/Explorer.png|1
2-Dragon|Dragon|None|Unit|6||False|False|False|False|False|images/set2/Dragon.png|1
2-1|Firemane Cub|Uncommon|Unit|1|{F}|True|False|False|False|False|images/set2/Firemane_Cub.png|1
2-2|Forge Wolf|Common|Unit|1|{F}|True|False|False|False|False|images/set2/Forge_Wolf.png|1
2-3|Young Gun|Common|Unit|1|{F}|True|False|False|False|False|images/set2/Young_Gun.png|1
2-4|Hidden Shiv|Uncommon|Weapon|1|{F}|True|False|False|False|False|images/set2/Hidden_Shiv.png|1
2-5|On the Hunt|Rare|Spell|1|{F}|True|False|False|False|False|images/set2/On_the_Hunt.png|1
2-6|Pummel|Common|Fast Spell|1|{F}|True|False|False|False|False|images/set2/Pummel.png|1
2-7|Blinkwolf|Common|Unit|2|{F}|True|False|False|False|False|images/set2/Blinkwolf.png|1
2-8|Smith's Hammer|Common|Weapon|2|{F}|True|False|False|False|False|images/set2/Smith's_Hammer.png|1
2-9|Granite Ring|Uncommon|Relic|3|{F}|True|False|False|False|False|images/set2/Granite_Ring.png|1
2-10|Grenade|Uncommon|Spell|3|{F}|True|False|False|False|False|images/set2/Grenade.png|1
2-11|Hipshot|Uncommon|Spell|3|{F}|True|False|False|False|False|images/set2/Hipshot.png|1
2-12|Jawbone Hatchet|Uncommon|Relic Weapon|3|{F}{F}|True|False|False|False|False|images/set2/Jawbone_Hatchet.png|1
2-13|Sparkbot|Common|Unit|3|{F}|True|False|False|False|False|images/set2/Sparkbot.png|1
2-14|Stonescar Excavator|Rare|Relic|3|{F}|True|False|False|False|False|images/set2/Stonescar_Excavator.png|1
2-15|Stoneshaker|Common|Unit|3|{F}|True|False|False|False|False|images/set2/Stoneshaker.png|1
2-16|Twinbarrel|Uncommon|Weapon|3|{F}|True|False|False|False|False|images/set2/Twinbarrel.png|1
2-17|Audacious Bandit|Common|Unit|4|{F}|True|False|False|False|False|images/set2/Audacious_Bandit.png|1
2-18|Outlands Brute|Uncommon|Unit|4|{F}{F}|True|False|False|False|False|images/set2/Outlands_Brute.png|1
2-19|Dustblind|Common|Spell|5|{F}|True|False|False|False|False|images/set2/Dustblind.png|1
2-20|Grenadin Cannoneer|Uncommon|Unit|4|{F}|True|False|False|False|False|images/set2/Grenadin_Cannoneer.png|1
2-21|Groundbreaker|Rare|Unit|4|{F}{F}{F}|True|False|False|False|False|images/set2/Groundbreaker.png|1
2-22|Library Phoenix|Rare|Unit|4|{F}{F}|True|False|False|False|False|images/set2/Library_Phoenix.png|1
2-23|Reforge|Uncommon|Spell|4|{F}|True|False|False|False|False|images/set2/Reforge.png|1
2-24|Swift Stranger|Uncommon|Unit|4|{F}|True|False|False|False|False|images/set2/Swift_Stranger.png|1
2-25|Thunderhoof Warrior|Common|Unit|4|{F}|True|False|False|False|False|images/set2/Thunderhoof_Warrior.png|1
2-26|Gun Down|Common|Spell|5|{F}|True|False|False|False|False|images/set2/Gun_Down.png|1
2-27|Pit Fighter|Common|Unit|5|{F}|True|False|False|False|False|images/set2/Pit_Fighter.png|1
2-28|Pouncing Drake|Rare|Unit|5|{F}{F}|True|False|False|False|False|images/set2/Pouncing_Drake.png|1
2-29|Stonepowder Heretic|Uncommon|Unit|5|{F}|True|False|False|False|False|images/set2/Stonepowder_Heretic.png|1
2-30|Bad News|Legendary|Spell|6|{F}{F}|True|False|False|False|False|images/set2/Bad_News.png|1
2-31|Cannonbearer|Common|Unit|6|{F}{F}|True|False|False|False|False|images/set2/Cannonbearer.png|1
2-32|Flamestoker|Legendary|Relic|6|{F}{F}{F}|True|False|False|False|False|images/set2/Flamestoker.png|1
2-33|Burning Glaive|Common|Weapon|7|{F}|True|False|False|False|False|images/set2/Burning_Glaive.png|1
2-34|Sindok, Rage Incarnate|Legendary|Unit|9|{F}{F}|True|False|False|False|False|images/set2/Sindok,_Rage_Incarnate.png|1
2-35|Cult Aspirant|Uncommon|Unit|1|{T}|False|True|False|False|False|images/set2/Cult_Aspirant.png|1
2-36|Envelop|Common|Fast Spell|1|{T}|False|True|False|False|False|images/set2/Envelop.png|1
2-37|Excavation Assistant|Common|Unit|1|{T}|False|True|False|False|False|images/set2/Excavation_Assistant.png|1
2-38|Wandering Wisp|Legendary|Unit|1|{T}|False|True|False|False|False|images/set2/Wandering_Wisp.png|1
2-39|Trail Runner|Common|Unit|2|{T}|False|True|False|False|False|images/set2/Trail_Runner.png|1
2-40|Forgotten Find|Rare|Spell|2|{T}|False|True|False|False|False|images/set2/Forgotten_Find.png|1
2-41|Oasis Seeker|Uncommon|Unit|2|{T}|False|True|False|False|False|images/set2/Oasis_Seeker.png|1
2-42|Sand Viper|Common|Unit|2|{T}|False|True|False|False|False|images/set2/Sand_Viper.png|1
2-43|Sandstorm|Uncommon|Fast Spell|2|{T}|False|True|False|False|False|images/set2/Sandstorm.png|1
2-44|Xenan Initiation|Uncommon|Spell|2|{T}|False|True|False|False|False|images/set2/Xenan_Initiation.png|1
2-45|Amber Ring|Uncommon|Relic|3|{T}|False|True|False|False|False|images/set2/Amber_Ring.png|1
2-46|Avirax Familiar|Common|Unit|3|{T}|False|True|False|False|False|images/set2/Avirax_Familiar.png|1
2-47|Disciplined Amanera|Common|Unit|3|{T}|False|True|False|False|False|images/set2/Disciplined_Amanera.png|1
2-48|Evelina, Valley Searcher|Rare|Unit|2|{T}|False|True|False|False|False|images/set2/Evelina,_Valley_Searcher.png|1
2-49|Shepherd's Horn|Rare|Relic|3|{T}|False|True|False|False|False|images/set2/Shepherd's_Horn.png|1
2-50|Archive Curator|Common|Unit|4|{T}|False|True|False|False|False|images/set2/Archive_Curator.png|1
2-51|Bolster|Uncommon|Fast Spell|4|{T}{T}|False|True|False|False|False|images/set2/Bolster.png|1
2-52|Camp Physician|Uncommon|Unit|4|{T}|False|True|False|False|False|images/set2/Camp_Physician.png|1
2-53|Snapping Brushstalker|Uncommon|Unit|4|{T}{T}|False|True|False|False|False|images/set2/Snapping_Brushstalker.png|1
2-54|Striped Araktodon|Common|Unit|4|{T}{T}|False|True|False|False|False|images/set2/Striped_Araktodon.png|1
2-55|Viper's Bite|Common|Fast Spell|4|{T}|False|True|False|False|False|images/set2/Viper's_Bite.png|1
2-56|Amaran Archaeologist|Common|Unit|5|{T}|False|True|False|False|False|images/set2/Amaran_Archaeologist.png|1
2-57|Awakened Sentinel|Common|Unit|5|{T}|False|True|False|False|False|images/set2/Awakened_Sentinel.png|1
2-58|Battle-Tested Stranger|Uncommon|Unit|5|{T}|False|True|False|False|False|images/set2/Battle-Tested_Stranger.png|1
2-59|Beckoning Lumen|Rare|Unit|4|{T}{T}|False|True|False|False|False|images/set2/Beckoning_Lumen.png|1
2-60|Humbug Swarm|Uncommon|Spell|6|{T}{T}|False|True|False|False|False|images/set2/Humbug_Swarm.png|1
2-61|Pack Hunt|Common|Spell|6|{T}|False|True|False|False|False|images/set2/Pack_Hunt.png|1
2-62|Time Weaver|Uncommon|Unit|5|{T}{T}|False|True|False|False|False|images/set2/Time_Weaver.png|1
2-63|Waystone Infuser|Rare|Unit|5|{T}{T}|False|True|False|False|False|images/set2/Waystone_Infuser.png|1
2-64|Plated Goliath|Uncommon|Unit|6|{T}{T}|False|True|False|False|False|images/set2/Plated_Goliath.png|1
2-65|Sentinel's Might|Legendary|Spell|6|{T}{T}{T}|False|True|False|False|False|images/set2/Sentinel's_Might.png|1
2-66|Voyaging Lumen|Common|Unit|6|{T}|False|True|False|False|False|images/set2/Voyaging_Lumen.png|1
2-67|Rhinarc Huntpack|Legendary|Unit|7|{T}{T}|False|True|False|False|False|images/set2/Rhinarc_Huntpack.png|1
2-68|Belching Behemoth|Common|Unit|8|{T}|False|True|False|False|False|images/set2/Belching_Behemoth.png|1
2-69|Crownwatch Squire|Uncommon|Unit|1|{J}|False|False|True|False|False|images/set2/Crownwatch_Squire.png|1
2-70|Minotaur Oathkeeper|Common|Unit|1|{J}|False|False|True|False|False|images/set2/Minotaur_Oathkeeper.png|1
2-71|Copperhall Herald|Common|Unit|2|{J}|False|False|True|False|False|images/set2/Copperhall_Herald.png|1
2-72|Stalwart Silverwing|Common|Unit|2|{J}|False|False|True|False|False|images/set2/Stalwart_Silverwing.png|1
2-73|Strength of Many|Common|Fast Spell|2|{J}|False|False|True|False|False|images/set2/Strength_of_Many.png|1
2-74|Talon of Nostrix|Common|Relic Weapon|2|{J}|False|False|True|False|False|images/set2/Talon_of_Nostrix.png|1
2-75|Tinker|Common|Spell|2|{J}|False|False|True|False|False|images/set2/Tinker.png|1
2-76|Tranquil Scholar|Uncommon|Unit|2|{J}|False|False|True|False|False|images/set2/Tranquil_Scholar.png|1
2-77|Sparring Partner|Common|Unit|2|{J}|False|False|True|False|False|images/set2/Sparring_Partner.png|1
2-78|Copperhall Cudgel|Uncommon|Weapon|3|{J}|False|False|True|False|False|images/set2/Copperhall_Cudgel.png|1
2-79|Copperhall Shieldman|Common|Unit|3|{J}|False|False|True|False|False|images/set2/Copperhall_Shieldman.png|1
2-80|Emerald Ring|Uncommon|Relic|3|{J}|False|False|True|False|False|images/set2/Emerald_Ring.png|1
2-81|Fencing Master|Uncommon|Unit|3|{J}|False|False|True|False|False|images/set2/Fencing_Master.png|1
2-82|Highbranch Sentry|Common|Unit|3|{J}|False|False|True|False|False|images/set2/Highbranch_Sentry.png|1
2-83|Spirit Guide|Rare|Unit|3|{J}{J}|False|False|True|False|False|images/set2/Spirit_Guide.png|1
2-84|Tireless Stranger|Uncommon|Unit|3|{J}|False|False|True|False|False|images/set2/Tireless_Stranger.png|1
2-85|Shard of the Spire|Rare|Relic|3|{J}|False|False|True|False|False|images/set2/Shard_of_the_Spire.png|1
2-86|Peacekeeper's Prod|Rare|Weapon|4|{J}{J}{J}|False|False|True|False|False|images/set2/Peacekeeper's_Prod.png|1
2-87|Rabblerouser|Common|Unit|4|{J}|False|False|True|False|False|images/set2/Rabblerouser.png|1
2-88|Spiked Buckler|Common|Weapon|4|{J}|False|False|True|False|False|images/set2/Spiked_Buckler.png|1
2-89|Valkyrie Militant|Common|Unit|4|{J}|False|False|True|False|False|images/set2/Valkyrie_Militant.png|1
2-90|Valkyrie Spireguard|Rare|Unit|4|{J}{J}|False|False|True|False|False|images/set2/Valkyrie_Spireguard.png|1
2-91|Victor's Cry|Uncommon|Fast Spell|4|{J}{J}|False|False|True|False|False|images/set2/Victor's_Cry.png|1
2-92|Crownwatch Press-Gang|Rare|Unit|4|{J}|False|False|True|False|False|images/set2/Crownwatch_Press-Gang.png|1
2-93|Minotaur Duelist|Uncommon|Unit|5|{J}{J}|False|False|True|False|False|images/set2/Minotaur_Duelist.png|1
2-94|Scepter of Nobility|Uncommon|Relic Weapon|5|{J}|False|False|True|False|False|images/set2/Scepter_of_Nobility.png|1
2-95|Aerialist's Khopesh|Common|Weapon|6|{J}|False|False|True|False|False|images/set2/Aerialist's_Khopesh.png|1
2-96|Horngrinder|Uncommon|Unit|6|{J}|False|False|True|False|False|images/set2/Horngrinder.png|1
2-97|Prosecutor-at-Arms|Uncommon|Unit|6|{J}{J}|False|False|True|False|False|images/set2/Prosecutor-at-Arms.png|1
2-98|Rolant's Fist|Legendary|Weapon|6|{J}{J}|False|False|True|False|False|images/set2/Rolant's_Fist.png|1
2-99|Roosting Owl|Common|Unit|6|{J}{J}|False|False|True|False|False|images/set2/Roosting_Owl.png|1
2-100|Leave a Witness|Legendary|Spell|7|{J}{J}{J}|False|False|True|False|False|images/set2/Leave_a_Witness.png|1
2-101|Elias, the Broken Wing|Legendary|Unit|8|{J}{J}{J}{J}|False|False|True|False|False|images/set2/Elias,_the_Broken_Wing.png|1
2-102|Valkyrie Linebreaker|Uncommon|Unit|8|{J}|False|False|True|False|False|images/set2/Valkyrie_Linebreaker.png|1
2-103|Cloudsnake Hatchling|Common|Unit|1|{P}|False|False|False|True|False|images/set2/Cloudsnake_Hatchling.png|1
2-104|Hearty Stranger|Uncommon|Unit|1|{P}|False|False|False|True|False|images/set2/Hearty_Stranger.png|1
2-105|Snowcrust Yeti|Uncommon|Unit|1|{P}|False|False|False|True|False|images/set2/Snowcrust_Yeti.png|1
2-106|Weather the Storm|Common|Fast Spell|1|{P}|False|False|False|True|False|images/set2/Weather_the_Storm.png|1
2-107|Cloudsnake Breeder|Uncommon|Unit|2|{P}{P}|False|False|False|True|False|images/set2/Cloudsnake_Breeder.png|1
2-108|Dragonbreath|Common|Spell|2|{P}|False|False|False|True|False|images/set2/Dragonbreath.png|1
2-109|Maelstrom Bell|Rare|Relic|2|{P}|False|False|False|True|False|images/set2/Maelstrom_Bell.png|1
2-110|Mating Call|Rare|Spell|2|{P}|False|False|False|True|False|images/set2/Mating_Call.png|1
2-111|Trailblaze|Common|Fast Spell|2|{P}|False|False|False|True|False|images/set2/Trailblaze.png|1
2-112|Talon Dive|Uncommon|Fast Spell|2|{P}|False|False|False|True|False|images/set2/Talon_Dive.png|1
2-113|Yeti Snowchucker|Common|Unit|2|{P}|False|False|False|True|False|images/set2/Yeti_Snowchucker.png|1
2-114|Cloudsnake Harrier|Rare|Unit|3|{P}{P}|False|False|False|True|False|images/set2/Cloudsnake_Harrier.png|1
2-115|Cobalt Ring|Uncommon|Relic|3|{P}|False|False|False|True|False|images/set2/Cobalt_Ring.png|1
2-116|Crafty Yeti|Common|Unit|3|{P}|False|False|False|True|False|images/set2/Crafty_Yeti.png|1
2-117|Foothills Alpha|Common|Unit|3|{P}|False|False|False|True|False|images/set2/Foothills_Alpha.png|1
2-118|Icebow|Common|Weapon|3|{P}|False|False|False|True|False|images/set2/Icebow.png|1
2-119|Mind Link|Legendary|Relic|3|{P}{P}|False|False|False|True|False|images/set2/Mind_Link.png|1
2-120|Skyrider Vanguard|Uncommon|Unit|3|{P}|False|False|False|True|False|images/set2/Skyrider_Vanguard.png|1
2-121|Stormcrasher|Common|Unit|3|{P}|False|False|False|True|False|images/set2/Stormcrasher.png|1
2-122|Jotun Cyclops|Common|Unit|4|{P}{P}|False|False|False|True|False|images/set2/Jotun_Cyclops.png|1
2-123|Ridgeline Watcher|Common|Unit|4|{P}|False|False|False|True|False|images/set2/Ridgeline_Watcher.png|1
2-124|Serpent Mount|Uncommon|Unit|4|{P}{P}|False|False|False|True|False|images/set2/Serpent_Mount.png|1
2-125|Skyward Seer|Rare|Unit|4|{P}{P}|False|False|False|True|False|images/set2/Skyward_Seer.png|1
2-126|Torgov, Icecap Trader|Rare|Unit|4|{P}{P}|False|False|False|True|False|images/set2/Torgov,_Icecap_Trader.png|1
2-127|Pearlescent Drake|Legendary|Unit|5|{P}{P}{P}|False|False|False|True|False|images/set2/Pearlescent_Drake.png|1
2-128|Skywalk Instructor|Common|Unit|5|{P}|False|False|False|True|False|images/set2/Skywalk_Instructor.png|1
2-129|Swindle|Uncommon|Spell|5|{P}{P}|False|False|False|True|False|images/set2/Swindle.png|1
2-130|Watcher of the Big Ones|Legendary|Unit|4|{P}{P}|False|False|False|True|False|images/set2/Watcher_of_the_Big_Ones.png|1
2-131|Boltcrafter Shaman|Uncommon|Unit|6|{P}|False|False|False|True|False|images/set2/Boltcrafter_Shaman.png|1
2-132|Cirso's Meddling|Common|Fast Spell|6|{P}|False|False|False|True|False|images/set2/Cirso's_Meddling.png|1
2-133|Iceknuckle Jotun|Common|Unit|6|{P}|False|False|False|True|False|images/set2/Iceknuckle_Jotun.png|1
2-134|Lumbering Gruan|Uncommon|Unit|6|{P}|False|False|False|True|False|images/set2/Lumbering_Gruan.png|1
2-135|Adaptive Predator|Uncommon|Unit|7|{P}{P}|False|False|False|True|False|images/set2/Adaptive_Predator.png|1
2-136|Icequake|Uncommon|Spell|7|{P}{P}|False|False|False|True|False|images/set2/Icequake.png|1
2-137|Brash Shorthorn|Uncommon|Unit|1|{S}|False|False|False|False|True|images/set2/Brash_Shorthorn.png|1
2-138|Fallen Oni|Common|Unit|1|{S}|False|False|False|False|True|images/set2/Fallen_Oni.png|1
2-139|Jack's Knife|Uncommon|Weapon|1|{S}|False|False|False|False|True|images/set2/Jack's_Knife.png|1
2-140|Swear Vengeance|Common|Fast Spell|1|{S}|False|False|False|False|True|images/set2/Swear_Vengeance.png|1
2-141|Tock Tick|Common|Unit|1|{S}|False|False|False|False|True|images/set2/Tock_Tick.png|1
2-142|Longshot Marksman|Common|Unit|2|{S}|False|False|False|False|True|images/set2/Longshot_Marksman.png|1
2-143|Piercing Grief|Uncommon|Unit|2|{S}|False|False|False|False|True|images/set2/Piercing_Grief.png|1
2-144|Scare|Uncommon|Fast Spell|2|{S}|False|False|False|False|True|images/set2/Scare.png|1
2-145|Threaten|Common|Fast Spell|2|{S}|False|False|False|False|True|images/set2/Threaten.png|1
2-146|Amethyst Ring|Uncommon|Relic|3|{S}|False|False|False|False|True|images/set2/Amethyst_Ring.png|1
2-147|Cabal Slasher|Common|Unit|2|{S}|False|False|False|False|True|images/set2/Cabal_Slasher.png|1
2-148|Cat Burglar|Rare|Unit|3|{S}|False|False|False|False|True|images/set2/Cat_Burglar.png|1
2-149|Lethrai Memory-Keeper|Common|Unit|3|{S}|False|False|False|False|True|images/set2/Lethrai_Memory-Keeper.png|1
2-150|Skeeter|Common|Unit|3|{S}|False|False|False|False|True|images/set2/Skeeter.png|1
2-151|Sorrow's Shroud|Common|Weapon|3|{S}|False|False|False|False|True|images/set2/Sorrow's_Shroud.png|1
2-152|Spur On|Uncommon|Spell|3|{S}|False|False|False|False|True|images/set2/Spur_On.png|1
2-153|Trigger-Happy|Uncommon|Fast Spell|3|{S}|False|False|False|False|True|images/set2/Trigger-Happy.png|1
2-154|Means to an End|Legendary|Relic|3|{S}|False|False|False|False|True|images/set2/Means_to_an_End.png|1
2-155|Extract|Common|Spell|3|{S}{S}|False|False|False|False|True|images/set2/Extract.png|1
2-156|Cabal Bludgeoner|Common|Unit|4|{S}|False|False|False|False|True|images/set2/Cabal_Bludgeoner.png|1
2-157|Cripple|Common|Spell|4|{S}|False|False|False|False|True|images/set2/Cripple.png|1
2-158|Hatecleaver|Rare|Relic Weapon|4|{S}{S}|False|False|False|False|True|images/set2/Hatecleaver.png|1
2-159|Memory Dredger|Rare|Unit|4|{S}{S}|False|False|False|False|True|images/set2/Memory_Dredger.png|1
2-160|Relentless Gorehorn|Rare|Unit|4|{S}|False|False|False|False|True|images/set2/Relentless_Gorehorn.png|1
2-161|Savage Stranger|Uncommon|Unit|4|{S}|False|False|False|False|True|images/set2/Savage_Stranger.png|1
2-162|Xenan Fanatic|Uncommon|Unit|4|{S}{S}|False|False|False|False|True|images/set2/Xenan_Fanatic.png|1
2-163|Minotaur Lighthoof|Uncommon|Unit|4|{S}{S}|False|False|False|False|True|images/set2/Minotaur_Lighthoof.png|1
2-164|Obrak, the Feaster|Legendary|Unit|5|{S}{S}{S}|False|False|False|False|True|images/set2/Obrak,_the_Feaster.png|1
2-165|Umbren Thirster|Common|Unit|5|{S}|False|False|False|False|True|images/set2/Umbren_Thirster.png|1
2-166|Direwood Prowler|Uncommon|Unit|6|{S}{S}|False|False|False|False|True|images/set2/Direwood_Prowler.png|1
2-167|Slimespitter Slug|Rare|Unit|6|{S}{S}|False|False|False|False|True|images/set2/Slimespitter_Slug.png|1
2-168|Cabal Rogue|Uncommon|Unit|7|{S}|False|False|False|False|True|images/set2/Cabal_Rogue.png|1
2-169|Inspire Obedience|Common|Spell|7|{S}{S}|False|False|False|False|True|images/set2/Inspire_Obedience.png|1
2-170|Sleepless Night|Rare|Spell|7|{S}{S}|False|False|False|False|True|images/set2/Sleepless_Night.png|1
2-171|Praxis Banner|Common|Power|0|{F}{T}|True|True|False|False|False|images/set2/Praxis_Banner.png|1
2-172|Alluring Ember|Uncommon|Unit|1|{F}{F}{T}{T}|True|True|False|False|False|images/set2/Alluring_Ember.png|1
2-173|Champion of Impulse|Rare|Unit|3|{F}{T}|True|True|False|False|False|images/set2/Champion_of_Impulse.png|1
2-174|Noble Firemane|Uncommon|Unit|2|{F}{T}|True|True|False|False|False|images/set2/Noble_Firemane.png|1
2-175|Journeyman Armorer|Common|Unit|3|{F}{T}|True|True|False|False|False|images/set2/Journeyman_Armorer.png|1
2-176|Purify|Common|Spell|2|{F}{T}|True|True|False|False|False|images/set2/Purify.png|1
2-177|Brilliant Discovery|Uncommon|Spell|4|{F}{T}|True|True|False|False|False|images/set2/Brilliant_Discovery.png|1
2-178|Clever Stranger|Rare|Unit|4|{F}{T}|True|True|False|False|False|images/set2/Clever_Stranger.png|1
2-179|Diogo Málaga|Legendary|Unit|4|{F}{F}{T}|True|True|False|False|False|images/set2/Diogo_Málaga.png|1
2-180|Talir's Choice|Uncommon|Spell|5|{F}{T}|True|True|False|False|False|images/set2/Talir's_Choice.png|1
2-181|Shatterglass Mage|Rare|Unit|5|{F}{T}|True|True|False|False|False|images/set2/Shatterglass_Mage.png|1
2-182|Workshop Forge|Rare|Relic|5|{F}{T}|True|True|False|False|False|images/set2/Workshop_Forge.png|1
2-183|Heart of the Vault|Legendary|Unit|6|{F}{F}{F}{T}{T}{T}|True|True|False|False|False|images/set2/Heart_of_the_Vault.png|1
2-184|Sandglass Sentinel|Common|Unit|7|{F}{T}|True|True|False|False|False|images/set2/Sandglass_Sentinel.png|1
2-185|Moment of Creation|Legendary|Spell|7|{F}{F}{T}{T}|True|True|False|False|False|images/set2/Moment_of_Creation.png|1
2-186|Skycrag Banner|Common|Power|0|{F}{P}|True|False|False|True|False|images/set2/Skycrag_Banner.png|1
2-187|Champion of Fury|Rare|Unit|2|{F}{P}|True|False|False|True|False|images/set2/Champion_of_Fury.png|1
2-188|Kaleb's Choice|Uncommon|Fast Spell|2|{F}{P}|True|False|False|True|False|images/set2/Kaleb's_Choice.png|1
2-189|Rockslide|Uncommon|Fast Spell|2|{F}{P}|True|False|False|True|False|images/set2/Rockslide.png|1
2-190|Clan Hero|Common|Unit|3|{F}{P}|True|False|False|True|False|images/set2/Clan_Hero.png|1
2-191|Vadius, Clan Father|Legendary|Unit|3|{F}{F}{P}|True|False|False|True|False|images/set2/Vadius,_Clan_Father.png|1
2-192|Calderan Cradle|Rare|Relic|3|{F}{P}|True|False|False|True|False|images/set2/Calderan_Cradle.png|1
2-193|Hunter's Harpoon|Uncommon|Weapon|4|{F}{P}|True|False|False|True|False|images/set2/Hunter's_Harpoon.png|1
2-194|Mortar|Common|Fast Spell|4|{F}{P}|True|False|False|True|False|images/set2/Mortar.png|1
2-195|Storm Glider|Uncommon|Unit|4|{F}{P}|True|False|False|True|False|images/set2/Storm_Glider.png|1
2-196|Towering Stranger|Rare|Unit|6|{F}{P}|True|False|False|True|False|images/set2/Towering_Stranger.png|1
2-197|Knucklebones|Legendary|Relic|7|{F}{P}|True|False|False|True|False|images/set2/Knucklebones.png|1
2-198|Topaz Drake|Common|Unit|7|{F}{P}|True|False|False|True|False|images/set2/Topaz_Drake.png|1
2-199|Molot & Nakova|Legendary|Unit|8|{F}{F}{F}{P}{P}{P}|True|False|False|True|False|images/set2/Molot_&_Nakova.png|1
2-200|Decimation|Rare|Spell|10|{F}{F}{P}{P}|True|False|False|True|False|images/set2/Decimation.png|1
2-201|Xenan Banner|Common|Power|0|{T}{S}|False|True|False|False|True|images/set2/Xenan_Banner.png|1
2-202|Blistersting Wasp|Uncommon|Unit|2|{T}{S}|False|True|False|False|True|images/set2/Blistersting_Wasp.png|1
2-203|Bloodcall Invocation|Common|Spell|1|{T}{S}|False|True|False|False|True|images/set2/Bloodcall_Invocation.png|1
2-204|Ayan, the Abductor|Legendary|Unit|3|{T}{S}{S}|False|True|False|False|True|images/set2/Ayan,_the_Abductor.png|1
2-205|Shadowlands Bonepicker|Uncommon|Unit|3|{T}{S}|False|True|False|False|True|images/set2/Shadowlands_Bonepicker.png|1
2-206|Vara's Choice|Uncommon|Spell|2|{T}{S}|False|True|False|False|True|images/set2/Vara's_Choice.png|1
2-207|Banish|Rare|Fast Spell|3|{T}{S}|False|True|False|False|True|images/set2/Banish.png|1
2-208|Katra, the Devoted|Rare|Unit|4|{T}{T}{S}{S}|False|True|False|False|True|images/set2/Katra,_the_Devoted.png|1
2-209|Xenan Augury|Common|Spell|4|{T}{S}|False|True|False|False|True|images/set2/Xenan_Augury.png|1
2-210|Xenan Cupbearer|Common|Unit|4|{T}{S}|False|True|False|False|True|images/set2/Xenan_Cupbearer.png|1
2-211|Bloodcall Invoker|Uncommon|Unit|5|{T}{S}|False|True|False|False|True|images/set2/Bloodcall_Invoker.png|1
2-212|Mask of Torment|Legendary|Relic|4|{T}{S}|False|True|False|False|True|images/set2/Mask_of_Torment.png|1
2-213|Champion of Mystery|Rare|Unit|6|{T}{S}|False|True|False|False|True|images/set2/Champion_of_Mystery.png|1
2-214|Prophetic Stranger|Rare|Unit|7|{T}{S}|False|True|False|False|True|images/set2/Prophetic_Stranger.png|1
2-215|Worldjoiner|Legendary|Unit|9|{T}{T}{T}{S}{S}{S}|False|True|False|False|True|images/set2/Worldjoiner.png|1
2-216|Hooru Banner|Common|Power|0|{J}{P}|False|False|True|True|False|images/set2/Hooru_Banner.png|1
2-217|Bring Down|Common|Fast Spell|2|{J}{P}|False|False|True|True|False|images/set2/Bring_Down.png|1
2-218|Kothon, the Far-Watcher|Legendary|Unit|2|{J}{P}|False|False|True|True|False|images/set2/Kothon,_the_Far-Watcher.png|1
2-219|Aerialist Trainer|Uncommon|Unit|3|{J}{P}{P}|False|False|True|True|False|images/set2/Aerialist_Trainer.png|1
2-220|Eilyn's Choice|Uncommon|Fast Spell|3|{J}{P}|False|False|True|True|False|images/set2/Eilyn's_Choice.png|1
2-221|Spellshield Architect|Common|Unit|3|{J}{P}|False|False|True|True|False|images/set2/Spellshield_Architect.png|1
