2-247|1.0|Hooru Stranger
2-247|1.0|Hooru Stranger
2-247|1.0|Hooru Stranger
2-247|1.0|Hooru Stranger
2-247|1.0|Hooru Stranger
2-247|1.0|Hooru Stranger
5-253|1.0|Iron Hook
5-253|1.0|Iron Hook
5-253|1.0|Iron Hook
5-253|1.0|Iron Hook
5-253|1.0|Iron Hook
5-253|1.0|Iron Hook
2-248|1.0|Praxis Stranger
2-248|1.0|Praxis Stranger
2-248|1.0|Praxis Stranger
2-248|1.0|Praxis Stranger
2-248|1.0|Praxis Stranger
2-248|1.0|Praxis Stranger
1-411|1.0|Rakano Stranger
1-411|1.0|Rakano Stranger
1-411|1.0|Rakano Stranger
1-411|1.0|Rakano Stranger
1-411|1.0|Rakano Stranger
1-411|1.0|Rakano Stranger
1-408|1.0|Seek Power
1-408|1.0|Seek Power
1-408|1.0|Seek Power
1-408|1.0|Seek Power
1-408|1.0|Seek Power
1-408|1.0|Seek Power
2-250|1.0|Skycrag Stranger
2-250|1.0|Skycrag Stranger
2-250|1.0|Skycrag Stranger
2-250|1.0|Skycrag Stranger
2-250|1.0|Skycrag Stranger
2-250|1.0|Skycrag Stranger
1-413|1.0|Stonescar Stranger
1-413|1.0|Stonescar Stranger
1-413|1.0|Stonescar Stranger
1-413|1.0|Stonescar Stranger
1-413|1.0|Stonescar Stranger
1-413|1.0|Stonescar Stranger
2-251|1.0|Xenan Stranger
2-251|1.0|Xenan Stranger
2-251|1.0|Xenan Stranger
2-251|1.0|Xenan Stranger
2-251|1.0|Xenan Stranger
2-251|1.0|Xenan Stranger
1-417|1.0|Feln Banner
1-417|1.0|Feln Banner
1-417|1.0|Feln Banner
2-216|1.0|Hooru Banner
2-216|1.0|Hooru Banner
2-216|1.0|Hooru Banner
2-171|1.0|Praxis Banner
2-171|1.0|Praxis Banner
2-171|1.0|Praxis Banner
4-279|1.0|Rotorcycle
4-279|1.0|Rotorcycle
4-279|1.0|Rotorcycle
1-419|1.0|Stonescar Banner
1-419|1.0|Stonescar Banner
1-419|1.0|Stonescar Banner
1-424|1.0|Combrei Banner
1-424|1.0|Combrei Banner
1-424|1.0|Combrei Banner
7-12|1.0|Dragon Forge
7-12|1.0|Dragon Forge
7-12|1.0|Dragon Forge
7-12|1.0|Dragon Forge
7-12|1.0|Dragon Forge
7-12|1.0|Dragon Forge
1-28|1.0|Burn Out
1-28|1.0|Burn Out
1-28|1.0|Burn Out
7-13|1.0|Funeral Pyre
7-27|1.0|Slayer's Edge
7-27|1.0|Slayer's Edge
7-27|1.0|Slayer's Edge
7-27|1.0|Slayer's Edge
7-27|1.0|Slayer's Edge
7-27|1.0|Slayer's Edge
2-12|1.0|Jawbone Hatchet
2-12|1.0|Jawbone Hatchet
2-12|1.0|Jawbone Hatchet
2-12|1.0|Jawbone Hatchet
2-12|1.0|Jawbone Hatchet
2-12|1.0|Jawbone Hatchet
1-52|1.0|Stonescar Maul
1-52|1.0|Stonescar Maul
1-52|1.0|Stonescar Maul
1-52|1.0|Stonescar Maul
1-52|1.0|Stonescar Maul
1-52|1.0|Stonescar Maul
2-9|1.0|Granite Ring
2-9|1.0|Granite Ring
2-9|1.0|Granite Ring
3-47|1.0|Improvised Rubbler
3-47|1.0|Improvised Rubbler
3-47|1.0|Improvised Rubbler
5-6|1.0|Urn of Choking Embers
1-510|1.0|Morningstar
2-23|1.0|Reforge
2-23|1.0|Reforge
2-23|1.0|Reforge
2-23|1.0|Reforge
2-23|1.0|Reforge
2-23|1.0|Reforge
7-24|1.0|Dramatic Exit
7-24|1.0|Dramatic Exit
7-24|1.0|Dramatic Exit
2-10|1.0|Grenade
2-10|1.0|Grenade
2-10|1.0|Grenade
5-11|1.0|Plunder
7-3|1.0|Edict of Shavka
0-6|1.0|Flash Fire
3-4|1.0|Kaleb's Intervention
1-25|1.0|Piercing Shot
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
1-11|1.0|Ruthless Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
2-24|1.0|Swift Stranger
7-8|1.0|Teething Whelp
7-8|1.0|Teething Whelp
7-8|1.0|Teething Whelp
7-8|1.0|Teething Whelp
7-8|1.0|Teething Whelp
7-8|1.0|Teething Whelp
7-28|1.0|Skyfire Hellkite
7-28|1.0|Skyfire Hellkite
7-28|1.0|Skyfire Hellkite
7-28|1.0|Skyfire Hellkite
7-28|1.0|Skyfire Hellkite
7-28|1.0|Skyfire Hellkite
1-58|1.0|Crowd Favorite
1-58|1.0|Crowd Favorite
1-58|1.0|Crowd Favorite
1-32|1.0|Oni Quartermaster
1-32|1.0|Oni Quartermaster
1-32|1.0|Oni Quartermaster
7-25|1.0|Flamekeeper
7-25|1.0|Flamekeeper
7-25|1.0|Flamekeeper
1-43|1.0|Rebel Illuminator
1-43|1.0|Rebel Illuminator
1-43|1.0|Rebel Illuminator
2-1|1.0|Firemane Cub
1-27|1.0|Rakano Flagbearer
7-23|1.0|Burning Claw
1-50|1.0|Centaur Raidleader
1-40|1.0|Furnace Mage
1-42|1.0|Outlands Sniper
3-27|1.0|Tumblebang
4-8|1.0|Ankle Cutter
4-24|1.0|Refracted Sentinel
1-53|1.0|Frontline Cyclops
7-46|1.0|Edict of Grodov
4-62|1.0|Last Rites
4-62|1.0|Last Rites
4-62|1.0|Last Rites
4-62|1.0|Last Rites
4-62|1.0|Last Rites
4-62|1.0|Last Rites
1-81|1.0|Secret Pages
6-73|1.0|Swirl the Sands
6-73|1.0|Swirl the Sands
6-73|1.0|Swirl the Sands
6-73|1.0|Swirl the Sands
6-73|1.0|Swirl the Sands
6-73|1.0|Swirl the Sands
7-44|1.0|Unmake
7-44|1.0|Unmake
7-44|1.0|Unmake
2-45|1.0|Amber Ring
2-45|1.0|Amber Ring
2-45|1.0|Amber Ring
2-45|1.0|Amber Ring
2-45|1.0|Amber Ring
2-45|1.0|Amber Ring
7-35|1.0|Aspirant's Robes
1-98|1.0|Healer's Cloak
1-67|1.0|Infinite Hourglass
1-67|1.0|Infinite Hourglass
1-67|1.0|Infinite Hourglass
1-67|1.0|Infinite Hourglass
1-67|1.0|Infinite Hourglass
1-67|1.0|Infinite Hourglass
4-73|1.0|Initiation Bell
4-73|1.0|Initiation Bell
4-73|1.0|Initiation Bell
4-73|1.0|Initiation Bell
4-73|1.0|Initiation Bell
4-73|1.0|Initiation Bell
1-105|1.0|Ancient Lore
2-60|1.0|Humbug Swarm
2-60|1.0|Humbug Swarm
2-60|1.0|Humbug Swarm
2-60|1.0|Humbug Swarm
2-60|1.0|Humbug Swarm
2-60|1.0|Humbug Swarm
0-9|1.0|Silence
1-76|1.0|Unlock Potential
1-90|1.0|Ageless Mentor
5-65|1.0|Ancient Excavator
5-65|1.0|Ancient Excavator
5-65|1.0|Ancient Excavator
5-65|1.0|Ancient Excavator
5-65|1.0|Ancient Excavator
5-65|1.0|Ancient Excavator
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
2-58|1.0|Battle-Tested Stranger
7-36|1.0|Borderlands Lookout
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-92|1.0|Determined Stranger
1-89|1.0|Dune Phantom
1-89|1.0|Dune Phantom
1-89|1.0|Dune Phantom
7-45|1.0|Eager Offering
4-51|1.0|Entrancer
4-51|1.0|Entrancer
4-51|1.0|Entrancer
7-41|1.0|High Prophet of Sol
5-45|1.0|Locust
5-45|1.0|Locust
5-45|1.0|Locust
1-117|1.0|Lumen Shepherd
7-57|1.0|Majestic Mandrake
5-53|1.0|Mesmerized Moth
5-53|1.0|Mesmerized Moth
5-53|1.0|Mesmerized Moth
5-53|1.0|Mesmerized Moth
5-53|1.0|Mesmerized Moth
5-53|1.0|Mesmerized Moth
7-59|1.0|Mountain Goliath
1-100|1.0|Praxis Displacer
5-48|1.0|Resolute Monk
1-96|1.0|Scorpion Wasp
3-72|1.0|Seasoned Spelunker
3-72|1.0|Seasoned Spelunker
3-72|1.0|Seasoned Spelunker
3-72|1.0|Seasoned Spelunker
3-72|1.0|Seasoned Spelunker
3-72|1.0|Seasoned Spelunker
5-62|1.0|Temple Artisan
0-14|1.0|Timekeeper
1-113|1.0|Twinbrood Sauropod
7-38|1.0|Xultan Brushfang
3-112|1.0|Reinvigorate
3-112|1.0|Reinvigorate
3-112|1.0|Reinvigorate
3-112|1.0|Reinvigorate
3-112|1.0|Reinvigorate
3-112|1.0|Reinvigorate
6-97|1.0|Isolate
7-82|1.0|Cleansing Rain
2-80|1.0|Emerald Ring
2-80|1.0|Emerald Ring
2-80|1.0|Emerald Ring
2-80|1.0|Emerald Ring
2-80|1.0|Emerald Ring
2-80|1.0|Emerald Ring
3-127|1.0|Curse of Taxation
3-127|1.0|Curse of Taxation
3-127|1.0|Curse of Taxation
3-127|1.0|Curse of Taxation
3-127|1.0|Curse of Taxation
3-127|1.0|Curse of Taxation
7-89|1.0|Kodosh Sees All
7-89|1.0|Kodosh Sees All
7-89|1.0|Kodosh Sees All
7-89|1.0|Kodosh Sees All
7-89|1.0|Kodosh Sees All
7-89|1.0|Kodosh Sees All
7-85|1.0|Mistrust
7-85|1.0|Mistrust
7-85|1.0|Mistrust
5-102|1.0|Rallying Banner
5-102|1.0|Rallying Banner
5-102|1.0|Rallying Banner
5-83|1.0|Chancellor's Horn
5-83|1.0|Chancellor's Horn
5-83|1.0|Chancellor's Horn
5-93|1.0|Siraf's Beacon
5-93|1.0|Siraf's Beacon
5-93|1.0|Siraf's Beacon
6-132|1.0|Unseen Ghostblade
6-132|1.0|Unseen Ghostblade
6-132|1.0|Unseen Ghostblade
1-178|1.0|Ceremonial Mask
1-178|1.0|Ceremonial Mask
1-178|1.0|Ceremonial Mask
1-128|1.0|Elder's Feather
0-21|1.0|Mantle of Justice
6-102|1.0|Silver Shortsword
1-125|1.0|Gilded Glaive
7-68|1.0|Edict of Kodosh
1-143|1.0|Vanquish
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
2-84|1.0|Tireless Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
1-145|1.0|Valorous Stranger
7-63|1.0|Ghostblade Outcast
7-63|1.0|Ghostblade Outcast
7-63|1.0|Ghostblade Outcast
7-63|1.0|Ghostblade Outcast
7-63|1.0|Ghostblade Outcast
7-63|1.0|Ghostblade Outcast
3-103|1.0|Humble Instructor
3-103|1.0|Humble Instructor
3-103|1.0|Humble Instructor
3-103|1.0|Humble Instructor
3-103|1.0|Humble Instructor
3-103|1.0|Humble Instructor
2-76|1.0|Tranquil Scholar
2-76|1.0|Tranquil Scholar
2-76|1.0|Tranquil Scholar
2-76|1.0|Tranquil Scholar
2-76|1.0|Tranquil Scholar
2-76|1.0|Tranquil Scholar
1-156|1.0|Hero of the People
1-156|1.0|Hero of the People
1-156|1.0|Hero of the People
1-156|1.0|Hero of the People
1-156|1.0|Hero of the People
1-156|1.0|Hero of the People
1-146|1.0|Auric Sentry
1-146|1.0|Auric Sentry
1-146|1.0|Auric Sentry
7-76|1.0|Hexcaster
7-76|1.0|Hexcaster
7-76|1.0|Hexcaster
1-131|1.0|Tinker Apprentice
4-111|1.0|Shamebearer
1-139|1.0|Crownwatch Paladin
7-75|1.0|Forgemark Scrivener
6-94|1.0|Headhunter
1-163|1.0|Armorsmith
1-160|1.0|Combrei Magister
7-77|1.0|Nivia's Inquisitor
7-79|1.0|Seasoned Drillmaster
1-176|1.0|Fourth-Tree Elder
2-112|1.0|Talon Dive
2-112|1.0|Talon Dive
2-112|1.0|Talon Dive
5-131|1.0|Storm Spiral
3-152|1.0|Eilyn's Intervention
6-143|1.0|Swift Refusal
5-132|1.0|Lens of Clarity
5-132|1.0|Lens of Clarity
5-132|1.0|Lens of Clarity
5-132|1.0|Lens of Clarity
5-132|1.0|Lens of Clarity
5-132|1.0|Lens of Clarity
3-164|1.0|Storm Talisman
3-164|1.0|Storm Talisman
3-164|1.0|Storm Talisman
2-115|1.0|Cobalt Ring
2-115|1.0|Cobalt Ring
2-115|1.0|Cobalt Ring
1-193|1.0|Permafrost
1-193|1.0|Permafrost
1-193|1.0|Permafrost
7-97|1.0|Numbing Cold
7-97|1.0|Numbing Cold
7-97|1.0|Numbing Cold
7-98|1.0|Pokpok's Slingshot
7-95|1.0|Edict of Linrei
1-211|1.0|Polymorph
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
2-104|1.0|Hearty Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
1-229|1.0|Soaring Stranger
7-99|1.0|Skywatch Zealot
7-99|1.0|Skywatch Zealot
7-99|1.0|Skywatch Zealot
7-99|1.0|Skywatch Zealot
7-99|1.0|Skywatch Zealot
7-99|1.0|Skywatch Zealot
7-109|1.0|Fearstoker Raven
7-109|1.0|Fearstoker Raven
7-109|1.0|Fearstoker Raven
7-109|1.0|Fearstoker Raven
7-109|1.0|Fearstoker Raven
7-109|1.0|Fearstoker Raven
3-182|1.0|Meditation Trainer
3-182|1.0|Meditation Trainer
3-182|1.0|Meditation Trainer
3-182|1.0|Meditation Trainer
3-182|1.0|Meditation Trainer
3-182|1.0|Meditation Trainer
5-141|1.0|Elvish Swindler
5-141|1.0|Elvish Swindler
5-141|1.0|Elvish Swindler
5-141|1.0|Elvish Swindler
5-141|1.0|Elvish Swindler
5-141|1.0|Elvish Swindler
1-247|1.0|Skycrag Wyvarch
1-247|1.0|Skycrag Wyvarch
1-247|1.0|Skycrag Wyvarch
1-247|1.0|Skycrag Wyvarch
1-247|1.0|Skycrag Wyvarch
1-247|1.0|Skycrag Wyvarch
1-236|1.0|Sapphire Dragon
1-236|1.0|Sapphire Dragon
1-236|1.0|Sapphire Dragon
1-236|1.0|Sapphire Dragon
1-236|1.0|Sapphire Dragon
1-236|1.0|Sapphire Dragon
2-131|1.0|Boltcrafter Shaman
2-131|1.0|Boltcrafter Shaman
2-131|1.0|Boltcrafter Shaman
2-131|1.0|Boltcrafter Shaman
2-131|1.0|Boltcrafter Shaman
2-131|1.0|Boltcrafter Shaman
1-195|1.0|Wild Cloudsnake
1-195|1.0|Wild Cloudsnake
1-195|1.0|Wild Cloudsnake
1-230|1.0|Windshaper
1-230|1.0|Windshaper
1-230|1.0|Windshaper
2-120|1.0|Skyrider Vanguard
2-120|1.0|Skyrider Vanguard
2-120|1.0|Skyrider Vanguard
7-106|1.0|Tidecaller
1-517|1.0|Borderlands Waykeeper
7-101|1.0|Brutish Interloper
7-114|1.0|Greenstretch Empath
1-214|1.0|Ice Sprite
1-216|1.0|Icebreaker
0-30|1.0|Primal Incarnation
1-360|1.0|Psionic Savant
7-93|1.0|Snowstorm Druid
0-27|1.0|Thunderbird
1-222|1.0|Yeti Troublemaker
1-240|1.0|North-Wind Herald
6-186|1.0|Spiteful Strike
5-154|1.0|Secret Passage
5-154|1.0|Secret Passage
5-154|1.0|Secret Passage
6-196|1.0|Vizier's Tablet
6-196|1.0|Vizier's Tablet
6-196|1.0|Vizier's Tablet
7-141|1.0|Blood of Makkar
4-220|1.0|Surgeon's Saw
7-131|1.0|Unkindness
2-146|1.0|Amethyst Ring
1-282|1.0|Beastcaller's Amulet
7-140|1.0|Befoul
7-140|1.0|Befoul
7-140|1.0|Befoul
7-140|1.0|Befoul
7-140|1.0|Befoul
7-140|1.0|Befoul
3-207|1.0|Vara's Intervention
3-207|1.0|Vara's Intervention
3-207|1.0|Vara's Intervention
3-207|1.0|Vara's Intervention
3-207|1.0|Vara's Intervention
3-207|1.0|Vara's Intervention
7-143|1.0|Fell Ritual
7-143|1.0|Fell Ritual
7-143|1.0|Fell Ritual
4-199|1.0|Abduct
4-202|1.0|Cull the Deck
0-36|1.0|Devouring Shadow
7-123|1.0|Edict of Makkar
1-258|1.0|Ghostform
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
1-111|1.0|Merciless Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
2-161|1.0|Savage Stranger
7-132|1.0|Calamity Oracle
7-132|1.0|Calamity Oracle
7-132|1.0|Calamity Oracle
7-132|1.0|Calamity Oracle
7-132|1.0|Calamity Oracle
7-132|1.0|Calamity Oracle
5-181|1.0|Sadistic Glee
5-181|1.0|Sadistic Glee
5-181|1.0|Sadistic Glee
5-181|1.0|Sadistic Glee
5-181|1.0|Sadistic Glee
5-181|1.0|Sadistic Glee
7-130|1.0|Smokedancer
7-130|1.0|Smokedancer
7-130|1.0|Smokedancer
7-130|1.0|Smokedancer
7-130|1.0|Smokedancer
7-130|1.0|Smokedancer
7-138|1.0|Vile Collaborator
7-138|1.0|Vile Collaborator
7-138|1.0|Vile Collaborator
7-138|1.0|Vile Collaborator
7-138|1.0|Vile Collaborator
7-138|1.0|Vile Collaborator
7-142|1.0|Dread Hellkite
7-142|1.0|Dread Hellkite
7-142|1.0|Dread Hellkite
7-142|1.0|Dread Hellkite
7-142|1.0|Dread Hellkite
7-142|1.0|Dread Hellkite
1-516|1.0|Xenan Cultist
1-516|1.0|Xenan Cultist
1-516|1.0|Xenan Cultist
1-516|1.0|Xenan Cultist
1-516|1.0|Xenan Cultist
1-516|1.0|Xenan Cultist
2-166|1.0|Direwood Prowler
2-166|1.0|Direwood Prowler
2-166|1.0|Direwood Prowler
2-143|1.0|Piercing Grief
2-143|1.0|Piercing Grief
2-143|1.0|Piercing Grief
3-246|1.0|Repulsive Gorger
3-246|1.0|Repulsive Gorger
3-246|1.0|Repulsive Gorger
1-291|1.0|Soul Collector
1-291|1.0|Soul Collector
1-291|1.0|Soul Collector
4-198|1.0|Xenan Lifespeaker
1-297|1.0|Cabal Cutthroat
1-283|1.0|Cabal Recruiter
5-151|1.0|Direwood Slasher
4-209|1.0|Magenta Wisp
1-255|1.0|Slumbering Stone
1-304|1.0|Horsesnatcher Bat
2-163|1.0|Minotaur Lighthoof
4-241|1.0|Magus of Celerity
2-174|1.0|Noble Firemane
7-151|1.0|Kairos' Choice
7-151|1.0|Kairos' Choice
7-151|1.0|Kairos' Choice
5-187|1.0|Stoneshell Walker
5-187|1.0|Stoneshell Walker
5-187|1.0|Stoneshell Walker
5-187|1.0|Stoneshell Walker
5-187|1.0|Stoneshell Walker
5-187|1.0|Stoneshell Walker
5-188|1.0|Penitent Bull
1-341|1.0|Karmic Guardian
1-341|1.0|Karmic Guardian
1-341|1.0|Karmic Guardian
7-173|1.0|Aamri's Choice
7-173|1.0|Aamri's Choice
7-173|1.0|Aamri's Choice
7-173|1.0|Aamri's Choice
7-173|1.0|Aamri's Choice
7-173|1.0|Aamri's Choice
2-226|1.0|Duelist's Blade
2-219|1.0|Aerialist Trainer
2-219|1.0|Aerialist Trainer
2-219|1.0|Aerialist Trainer
3-262|1.0|Deepwood Ranger
3-262|1.0|Deepwood Ranger
3-262|1.0|Deepwood Ranger
3-262|1.0|Deepwood Ranger
3-262|1.0|Deepwood Ranger
3-262|1.0|Deepwood Ranger
7-191|1.0|Parul's Choice
7-191|1.0|Parul's Choice
7-191|1.0|Parul's Choice
7-191|1.0|Parul's Choice
7-191|1.0|Parul's Choice
7-191|1.0|Parul's Choice
1-375|1.0|Gorgon Fanatic
5-192|1.0|Lethrai Hideaway
5-192|1.0|Lethrai Hideaway
5-192|1.0|Lethrai Hideaway
7-202|1.0|Felrauk's Choice
7-202|1.0|Felrauk's Choice
7-202|1.0|Felrauk's Choice
7-202|1.0|Felrauk's Choice
7-202|1.0|Felrauk's Choice
7-202|1.0|Felrauk's Choice
3-276|1.0|Skywalk Enforcer
3-276|1.0|Skywalk Enforcer
3-276|1.0|Skywalk Enforcer
3-276|1.0|Skywalk Enforcer
3-276|1.0|Skywalk Enforcer
3-276|1.0|Skywalk Enforcer
3-269|1.0|Recycler
3-269|1.0|Recycler
3-269|1.0|Recycler
3-269|1.0|Recycler
3-269|1.0|Recycler
3-269|1.0|Recycler
7-168|1.0|Voprex's Choice
7-168|1.0|Voprex's Choice
7-168|1.0|Voprex's Choice
7-168|1.0|Voprex's Choice
7-168|1.0|Voprex's Choice
7-168|1.0|Voprex's Choice
1-318|1.0|Longhorn Sergeant
7-158|1.0|Rujin's Choice
7-158|1.0|Rujin's Choice
7-158|1.0|Rujin's Choice
1-315|1.0|Sword of Icaria
1-315|1.0|Sword of Icaria
1-315|1.0|Sword of Icaria
1-315|1.0|Sword of Icaria
1-315|1.0|Sword of Icaria
1-315|1.0|Sword of Icaria
1-353|1.0|Storm Lynx
7-179|1.0|Sodi's Choice
7-179|1.0|Sodi's Choice
7-179|1.0|Sodi's Choice
1-79|1.0|Twinning Ritual
1-79|1.0|Twinning Ritual
1-79|1.0|Twinning Ritual
5-207|1.0|Tunneling Gargantua
5-207|1.0|Tunneling Gargantua
5-207|1.0|Tunneling Gargantua
5-207|1.0|Tunneling Gargantua
5-207|1.0|Tunneling Gargantua
5-207|1.0|Tunneling Gargantua
7-196|1.0|Eloz's Choice
3-274|1.0|Rooftop Vigilante
3-274|1.0|Rooftop Vigilante
3-274|1.0|Rooftop Vigilante
2-240|1.0|Streetwise Informant
2-240|1.0|Streetwise Informant
2-240|1.0|Streetwise Informant
7-163|1.0|Geminon's Choice
7-163|1.0|Geminon's Choice
7-163|1.0|Geminon's Choice
3-257|1.0|Iceberg Warchief
3-257|1.0|Iceberg Warchief
3-257|1.0|Iceberg Warchief
3-257|1.0|Iceberg Warchief
3-257|1.0|Iceberg Warchief
3-257|1.0|Iceberg Warchief
2-189|1.0|Rockslide
2-189|1.0|Rockslide
2-189|1.0|Rockslide
2-189|1.0|Rockslide
2-189|1.0|Rockslide
2-189|1.0|Rockslide
2-211|1.0|Bloodcall Invoker
7-187|1.0|Nahid's Choice
7-187|1.0|Nahid's Choice
7-187|1.0|Nahid's Choice
5-222|1.0|Sadistic Ritualist
5-222|1.0|Sadistic Ritualist
5-222|1.0|Sadistic Ritualist
5-222|1.0|Sadistic Ritualist
5-222|1.0|Sadistic Ritualist
5-222|1.0|Sadistic Ritualist
1-416|1.0|Forsworn Stranger
1-416|1.0|Forsworn Stranger
1-416|1.0|Forsworn Stranger
1-416|1.0|Forsworn Stranger
1-416|1.0|Forsworn Stranger
1-416|1.0|Forsworn Stranger
3-279|1.0|Common Cause
3-279|1.0|Common Cause
3-279|1.0|Common Cause
3-279|1.0|Common Cause
3-279|1.0|Common Cause
3-279|1.0|Common Cause
0-60|1.0|Seat of Chaos
0-60|1.0|Seat of Chaos
0-60|1.0|Seat of Chaos
0-60|1.0|Seat of Chaos
0-60|1.0|Seat of Chaos
0-60|1.0|Seat of Chaos
0-62|1.0|Seat of Cunning
0-62|1.0|Seat of Cunning
0-62|1.0|Seat of Cunning
0-62|1.0|Seat of Cunning
0-62|1.0|Seat of Cunning
0-62|1.0|Seat of Cunning
0-53|1.0|Seat of Fury
0-53|1.0|Seat of Fury
0-53|1.0|Seat of Fury
0-53|1.0|Seat of Fury
0-53|1.0|Seat of Fury
0-53|1.0|Seat of Fury
0-56|1.0|Seat of Glory
0-56|1.0|Seat of Glory
0-56|1.0|Seat of Glory
0-56|1.0|Seat of Glory
0-56|1.0|Seat of Glory
0-56|1.0|Seat of Glory
0-54|1.0|Seat of Impulse
0-54|1.0|Seat of Impulse
0-54|1.0|Seat of Impulse
0-54|1.0|Seat of Impulse
0-54|1.0|Seat of Impulse
0-54|1.0|Seat of Impulse
0-61|1.0|Seat of Mystery
0-61|1.0|Seat of Mystery
0-61|1.0|Seat of Mystery
0-61|1.0|Seat of Mystery
0-61|1.0|Seat of Mystery
0-61|1.0|Seat of Mystery
0-51|1.0|Seat of Order
0-51|1.0|Seat of Order
0-51|1.0|Seat of Order
0-51|1.0|Seat of Order
0-51|1.0|Seat of Order
0-51|1.0|Seat of Order
0-58|1.0|Seat of Progress
0-58|1.0|Seat of Progress
0-58|1.0|Seat of Progress
0-58|1.0|Seat of Progress
0-58|1.0|Seat of Progress
0-58|1.0|Seat of Progress
0-55|1.0|Seat of Vengeance
0-55|1.0|Seat of Vengeance
0-55|1.0|Seat of Vengeance
0-55|1.0|Seat of Vengeance
0-55|1.0|Seat of Vengeance
0-55|1.0|Seat of Vengeance
0-63|1.0|Seat of Wisdom
0-63|1.0|Seat of Wisdom
0-63|1.0|Seat of Wisdom
0-63|1.0|Seat of Wisdom
0-63|1.0|Seat of Wisdom
0-63|1.0|Seat of Wisdom
6-238|1.0|Seek Answers
6-238|1.0|Seek Answers
6-238|1.0|Seek Answers
6-238|1.0|Seek Answers
6-238|1.0|Seek Answers
6-238|1.0|Seek Answers
7-195|1.0|Argenport Insignia
7-195|1.0|Argenport Insignia
7-195|1.0|Argenport Insignia
7-178|1.0|Elysian Insignia
7-178|1.0|Elysian Insignia
7-178|1.0|Elysian Insignia
